,チーム,選手,背番号#,pos1,pos2,pt,pt_rate,PitcherId,PitcherThrows,PitcherTeam,Pitcher,num_all,num,strike,swg,miss,spdP_ave,SpinRate_ave,pitY_ave,pitX_ave,SpinAxis_ave,relX_ave,relY_ave,relZ_ave,spdP_max,SpinRate_max,pitY_max,pitX_max,SpinAxis_max,relX_max,relY_max,relZ_max,spdP_std,SpinRate_std,pitY_std,pitX_std,SpinAxis_std,relX_std,relY_std,relZ_std,spdP_com,SpinRate_com,pitY_com,pitX_com,SpinAxis_com,relX_com,relY_com,relZ_com,str%,miss%
151,オリックス,中田　惟斗,#003,投手,抑え,Splitter,0.046875,71475151,Right,MIN_BUF,"Nakata, Yuito",64,3,1,1,1.0,139.2657942666667,1536.4188073333335,20.5293468,10.975077533333334,208.48897466666668,0.589024984,1.897092472,1.650261368,139.9342609,1695.408386,21.1241132,21.1182204,229.43114,0.6286073280000001,1.9133058000000005,1.698845472,0.699328817580915,185.06315687820592,0.7146911106152651,9.630393939681277,21.715458565393114,0.04958524680968535,0.019630748372209388,0.050205280045011305,0.9550391503692884,0.6709181665496232,0.39181460885021907,0.5739113050151518,1.0369326351801242,1.0340004943285157,0.9870318514566089,0.9516872611311438,0.3333333333333333,1.0
152,オリックス,松山　真之,#008,投手,中継ぎ,Fastball,0.75,11815151,Right,MIN_BUF,"Matsuyama, Masayuki",16,12,7,4,1.0,145.23528518333333,2315.5313480833333,42.395893533333336,23.89031078333333,210.85113408333336,0.30483911599999997,1.6294900100000003,1.75605059,148.003275,2484.017108,49.19263720000001,37.3925084,225.959047,0.38285928,1.67231568,1.826440848,1.766889186681047,98.5991032882584,4.306829902386028,5.729115146361333,6.970734038319094,0.04041810416380088,0.019403038902291295,0.04054446028476032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.25
153,オリックス,松山　真之,#008,投手,中継ぎ,Slider,0.0625,11815151,Right,MIN_BUF,"Matsuyama, Masayuki",16,1,0,0,0.0,131.99694480000002,2239.495512,11.1009176,-14.187906600000002,118.35996,0.319942464,1.635203232,1.5926043840000002,131.99694480000002,2239.495512,11.1009176,-14.187906600000002,118.35996,0.319942464,1.635203232,1.5926043840000002,,,,,,,,,0.9088490075492172,0.967162683352885,0.2618394536553881,-0.5938770210514781,0.5613437201301528,1.049545308352095,1.0035061411637618,0.9069239764897662,0.0,
154,オリックス,松山　真之,#008,投手,中継ぎ,Curveball,0.125,11815151,Right,MIN_BUF,"Matsuyama, Masayuki",16,2,1,1,0.0,116.65542385,2226.162835,-46.9795352,-11.561699,12.8702535,0.2409825,1.5936544200000002,1.5345445560000002,118.0441374,2340.917979,-44.79813240000001,-6.9404992,18.306654,0.264508488,1.5953994000000002,1.548743664,1.9639375366612852,162.28828099687746,3.0849694247586403,6.535363431595835,7.688231317591876,0.033270771297826685,0.0024677743820698136,0.020080571107200334,0.8032168195404001,0.9614047492134764,-1.1081152273170707,-0.48394929244980034,0.06103952703860427,0.7905235494778171,0.9780080946921547,0.8738612456489651,0.5,0.0
155,オリックス,松山　真之,#008,投手,中継ぎ,Splitter,0.0625,11815151,Right,MIN_BUF,"Matsuyama, Masayuki",16,1,0,0,0.0,136.9238024,941.907744,-0.6519925999999999,24.3876068,277.669253,0.327090024,1.644603264,1.638400584,136.9238024,941.907744,-0.6519925999999999,24.3876068,277.669253,0.327090024,1.644603264,1.638400584,,,,,,,,,0.9427722899924658,0.40677823030971194,-0.015378673396454717,1.0208158035773063,1.3168971284273887,1.072992299321587,1.0092748368552438,0.9330030657032494,0.0,
156,オリックス,中村　勝,#121,投手,先発,Fastball,0.4218181818181818,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,116,73,59,7.0,137.7154394,1974.9161893362068,37.333354646551726,4.340497174137931,186.53397482758623,0.15410149344827587,1.7678031875172413,1.9722075328965516,142.2021874,2205.856424,52.7720306,31.2164222,217.64843,0.223848168,1.834383936,2.093210952,2.3747840888175693,100.76702047009213,4.936065765025741,8.238697319623638,12.307798408369042,0.03079001599521521,0.02774551415528585,0.057125264186021596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6293103448275862,0.11864406779661017
157,オリックス,中村　勝,#121,投手,先発,Sinker,0.08,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,22,10,8,2.0,136.59588784545457,1778.9464489545453,39.198148218181814,17.52018570909091,203.8641782272727,0.1511449167272727,1.7626162821818183,1.9198225625454546,139.9302842,1900.395399,52.1127228,35.415016800000004,222.506231,0.225829368,1.828452528,2.054635464,1.9916482625569913,94.21591228717966,6.034469714510449,10.156807597574028,12.878942145504949,0.03328904842901945,0.028547073890701876,0.07192921215423329,0.9918705443672612,0.9007706041198997,1.0499497992956903,4.036446749345162,1.0929064178024663,0.9808140943034044,0.9970659033923863,0.9734384087489211,0.45454545454545453,0.25
158,オリックス,中村　勝,#121,投手,先発,Cutter,0.11636363636363636,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,32,19,10,2.0,124.54507891875,2270.464688125,13.425712925,-19.23264266875,117.95369671875,0.1268545215,1.7705890102500002,1.7870218260000001,136.4782188,2437.945887,37.5655078,7.438313799999999,194.97203,0.2090928,1.81215792,1.962436512,3.74979176851751,90.7686393440568,8.822445736476705,7.223012151640793,25.656764479167588,0.029331414934132816,0.02323786457939489,0.05054961812039292,0.9043654034824943,1.1496511600768895,0.3596171051893419,-4.430976889777566,0.6323443052547122,0.8231881382939271,1.0015758670153045,0.9061023224951524,0.59375,0.2
159,オリックス,中村　勝,#121,投手,先発,Slider,0.16363636363636364,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,45,27,16,2.0,117.64655505555558,2254.1604402444445,5.785255835555557,-34.47701455555556,94.86061148888888,0.18426467253333334,1.7486265594666672,1.8022695984000001,125.0565246,2384.235708,20.450302,-17.4273972,125.147512,0.242504976,1.796027904,1.920307056,3.382322183846953,70.12049840630806,8.911180919894685,9.221196735701547,15.330501189182996,0.029586515169807794,0.023279020398937048,0.06970479789522097,0.8542728075233922,1.1413954943587228,0.15496212141466126,-7.943102638329229,0.508543344860199,1.1957357998946436,0.9891522833616414,0.9138336449577564,0.6,0.125
160,オリックス,中村　勝,#121,投手,先発,Curveball,0.10909090909090909,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,30,19,11,3.0,102.53992326666668,2228.3568342000003,-31.06150082666666,-37.004807033333336,45.95787866666667,0.12534503760000001,1.7399078231999998,1.805113484,112.428554,2622.609137,-4.4768008,-20.1516996,76.736193,0.22061424,1.816336728,1.91133984,6.378813010395568,105.83816526563834,14.156106996181988,11.436777686163985,17.249733766498338,0.045234304620838016,0.024500886326612816,0.06672372800384725,0.7445782674289363,1.1283298229222467,-0.8320040114459856,-8.525476586834293,0.24637805905945898,0.8133927504217995,0.9842203224237769,0.9152756258611674,0.6333333333333333,0.2727272727272727
161,オリックス,中村　勝,#121,投手,先発,Splitter,0.04,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,11,5,5,1.0,124.9211162818182,1184.864548727273,16.899933872727274,5.970149927272728,187.04192272727275,0.15622634836363639,1.747668058909091,1.9758970341818185,127.6830947,1307.967594,24.660910800000003,19.05762,231.591084,0.218096592,1.7886090720000003,2.1414211680000004,2.243480300699429,127.58154870419986,7.727487851711289,11.620734416534592,50.080213085870014,0.039461466612323214,0.025960253690632797,0.09854700841470494,0.9070959423727344,0.5999568767146115,0.45267654173392713,1.3754530155772913,1.0027230851653486,1.0137886717890487,0.988610084680055,1.0018707469795778,0.45454545454545453,0.2
162,オリックス,中村　勝,#121,投手,先発,ChangeUp,0.06909090909090909,21025131,Right,MIN_BUF,"Nakamura, Masaru",275,19,13,13,5.0,125.85749451578948,1263.533686526316,24.676855315789478,17.71454687368421,216.23720978947367,0.16967060968421055,1.7348470042105264,2.0126436492631585,132.1963272,1665.398825,37.6381264,31.7502286,237.499854,0.225314256,1.7840279280000002,2.158831344,2.6976662064708328,139.23681091741162,5.093223003778239,9.075853090806566,18.23268582566789,0.028831882370167195,0.02246382362899891,0.08012708273212066,0.9138953124219525,0.6397910419434076,0.6609868186080283,4.081225298160114,1.159237666968402,1.1010315726833657,0.9813575495624037,1.020502972274535,0.6842105263157895,0.38461538461538464
163,オリックス,近藤　大亮,#124,投手,中継ぎ,Fastball,0.6796116504854369,81785132,Right,MIN_BUF,"Kondoh, Taisuke",103,70,44,34,7.0,147.56799678000004,2478.4175533142857,60.010559611428576,18.09358114285714,197.53401150000005,0.5004375781714286,1.6317931731428572,1.795817504914286,152.50562390000002,2728.261301,70.5834504,29.4197278,206.064721,0.591302856,1.681929072,1.955919888,2.0509857455289016,131.51096895609305,4.696667905390252,4.0776953717823226,3.7062920696871386,0.03708857348361535,0.02324275880480042,0.07872057182903096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6285714285714286,0.20588235294117646
164,オリックス,近藤　大亮,#124,投手,中継ぎ,Cutter,0.0970873786407767,81785132,Right,MIN_BUF,"Kondoh, Taisuke",103,10,9,6,3.0,140.68758795,2464.9355028,30.484058920000003,-2.6562431,173.0520038,0.5118680136,1.6077864720000001,1.6939796448000002,143.07823670000002,2587.340356,52.4521176,9.0595958,196.358688,0.56980836,1.6279428960000002,1.846018152,1.8506410608641826,103.64839860402226,11.929700609636999,5.666799718922713,12.192331704828044,0.03553504016856187,0.01313032771971089,0.06216458478579868,0.9533746545312421,0.9945602182746581,0.5079782477848205,-0.14680582461966704,0.8760618107530305,1.0228408815148087,0.9852881470899773,0.9432916430341031,0.9,0.5
165,オリックス,近藤　大亮,#124,投手,中継ぎ,Slider,0.10679611650485436,81785132,Right,MIN_BUF,"Kondoh, Taisuke",103,11,6,5,4.0,139.28283148181822,2397.6196804545452,33.52452481818182,-3.1785005818181813,171.63781009090908,0.5631307461818181,1.6047104858181818,1.7734594036363633,142.09723150000002,2560.809962,54.1499298,8.070215,190.657,0.613419144,1.618478856,1.96944996,1.9309344319048956,130.8699656670407,11.295415540666008,6.367816817551394,12.267502955180984,0.036942944496635786,0.011790272387969003,0.07206393506288956,0.9438552702552867,0.9673994106635935,0.5586437626186928,-0.1756700653520416,0.86890256917052,1.1252766993227545,0.9834031127409892,0.9875499034747466,0.5454545454545454,0.8
166,オリックス,近藤　大亮,#124,投手,中継ぎ,Splitter,0.11650485436893204,81785132,Right,MIN_BUF,"Kondoh, Taisuke",103,12,10,6,3.0,138.29415255833334,1585.4618250833335,36.06509381666667,31.749686733333338,224.3306871666667,0.49276762,1.6234862119999998,1.67496109,140.5429214,1828.141043,43.613832,39.03853,243.852385,0.549429432,1.64413692,1.7487503760000005,1.948631904606638,169.34570343886782,8.01342987378045,4.654833107008332,9.58383708108847,0.03096763614087805,0.02225251690547553,0.041581028305658144,0.9371554508834832,0.6397073095948504,0.600979128509882,1.7547486306140818,1.1356560091256318,0.9846734967436813,0.9949093051254417,0.9327011711470903,0.8333333333333334,0.5
167,オリックス,東　晃平,#128,投手,先発,Fastball,0.5555555555555556,71175136,Right,MIN_BUF,"Azuma, Kohei",252,140,85,66,10.0,145.64865241500002,2134.8756330785714,46.13468457285714,26.373773225714285,211.23838891428574,0.21051471377142858,1.7491680608571432,1.7165298809142857,148.22503640000002,2314.855729,59.2105242,38.7799326,229.042105,0.295936416,1.823563536,1.9191914880000005,2.101612542537052,95.14988026100788,5.536426077829944,5.9703331579256735,7.008765502357238,0.03647799120525244,0.027105395088389966,0.07442725420494876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6071428571428571,0.15151515151515152
168,オリックス,東　晃平,#128,投手,先発,Slider,0.23015873015873015,71175136,Right,MIN_BUF,"Azuma, Kohei",252,58,34,27,10.0,129.75707837931037,2482.9888453157896,-4.134580906896551,-16.105517262068965,67.30365862068966,0.17804534648275863,1.7714473079999997,1.5515130347586206,134.2651772,3356.699497,10.6073956,-8.790305,122.426676,0.249183144,1.82738268,1.6919569920000002,2.5893997724012894,185.7793007806801,5.399030742365159,5.038689632953372,16.495290361855098,0.025984434891978214,0.02344348026039179,0.061006033113558164,0.8908910328232257,1.1630601833865264,-0.08961979354962554,-0.6106641292557324,0.31861471282097065,0.8457620053868332,1.012737053483551,0.9038660217975517,0.5862068965517241,0.37037037037037035
169,オリックス,東　晃平,#128,投手,先発,Curveball,0.09523809523809523,71175136,Right,MIN_BUF,"Azuma, Kohei",252,24,12,5,0.0,113.3557187875,2728.5300302916667,-41.124139875,-38.892861,39.706480750000004,0.123639453,1.7960070760000004,1.5662482010000003,119.5317613,2987.987451,-28.9309048,-22.797516,55.721834,0.164125656,1.847368416,1.6582796400000002,3.6375960562370837,144.05060761626459,5.486811807750714,10.05170455204943,8.083473825626829,0.019193892519169642,0.028064774938562652,0.06376967730567983,0.778281960786791,1.2780744639241692,-0.8913931081517561,-1.474679435025993,0.1879700037198812,0.5873197686991348,1.0267778815489603,0.9124502977866951,0.5,0.0
170,オリックス,東　晃平,#128,投手,先発,Splitter,0.023809523809523808,71175136,Right,MIN_BUF,"Azuma, Kohei",252,6,0,0,0.0,132.74210378333336,1547.477142,33.03208193333334,37.9640846,231.9103461666667,0.180295804,1.752334824,1.9046347479999997,135.528029,1720.124133,40.261921,44.285712800000006,241.647687,0.213518496,1.778666496,1.940701224,1.7670125303786601,132.07522940554466,4.662333752623992,4.550417590304807,5.67072886220575,0.03691585797906074,0.021397250730332634,0.03995952446311184,0.9113857325992161,0.7248558735800827,0.7159923653789847,1.439463525946497,1.097860797739605,0.8564522677296587,1.001810439610534,1.109584382525006,0.0,
171,オリックス,東　晃平,#128,投手,先発,ChangeUp,0.09523809523809523,71175136,Right,MIN_BUF,"Azuma, Kohei",252,24,17,14,3.0,130.78254662083336,1517.45702075,27.67197708333333,32.13562915,232.47115745833335,0.153643457,1.7873687900000002,1.7679667460000001,134.6870938,1696.336095,38.7796278,42.6919136,249.550831,0.204191616,1.859115408,1.862370672,2.6447814519457262,93.21611808459977,4.877729384317304,3.9972116703686797,6.942405615788795,0.03011580534525427,0.03641085179401063,0.05254280760250405,0.8979317312747369,0.710794107740023,0.5998085245306706,1.2184691539953008,1.1005156716692401,0.729846642296092,1.0218393703828192,1.0299656100704273,0.7083333333333334,0.21428571428571427
172,ロッテ,佐々木　千隼,#11,投手,中継ぎ,Fastball,0.5740740740740741,71975134,Right,MIN_MAR,"Sasaki, Chihaya",54,31,22,15,1.0,139.15424030967742,1993.043006193548,41.02198568387096,43.51024752258065,228.89728806451612,0.6711733362580644,1.4902193109677422,1.7932222691612905,143.1459533,2174.233205,47.8063306,53.1004272,241.953127,0.714167736,1.5196566000000002,1.908803904,2.2996855654443995,76.78531042321345,4.197657627519077,5.687710796086889,5.274286733407054,0.029317680631584204,0.021593487414761792,0.05034223177211241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7096774193548387,0.06666666666666667
173,ロッテ,佐々木　千隼,#11,投手,中継ぎ,Sinker,0.07407407407407407,71975134,Right,MIN_MAR,"Sasaki, Chihaya",54,4,2,1,0.0,127.12052045000001,1712.5506915,22.1435549,47.23420195,248.0844705,0.627282972,1.5216393240000001,1.813317684,130.2783664,1760.219803,27.8768048,55.0437304,255.538117,0.6414089279999999,1.5490606560000002,1.849181976,2.5327016509056004,51.40368382380137,4.849515416984998,9.42580078644697,8.152876333109214,0.010365489183635404,0.019018686422117882,0.03871610805291665,0.9135224350124204,0.8592642939355073,0.5397972460583841,1.0855879853472845,1.0838244201044263,0.9346065138660564,1.0210841537222155,1.0112063156833917,0.5,0.0
174,ロッテ,佐々木　千隼,#11,投手,中継ぎ,Slider,0.12962962962962962,71975134,Right,MIN_MAR,"Sasaki, Chihaya",54,7,5,3,0.0,118.6434323,2056.9986364285714,-0.14355717142857125,-52.19475754285715,85.69881185714287,0.6287375211428572,1.5343209634285715,1.7456697188571433,122.699549,2168.291457,12.8899158,-40.0471132,102.633784,0.652747488,1.557393888,1.809149544,2.616171720244397,61.33386855469223,9.858426876097406,6.877497531166599,11.102645067458107,0.015719469789377317,0.018719336805403365,0.04742495751777432,0.8526037872505204,1.0320894381286685,-0.0034995178569577415,-1.1995968884288575,0.37439854609805656,0.9367736874772231,1.0295940685617542,0.9734820657082359,0.7142857142857143,0.0
175,ロッテ,佐々木　千隼,#11,投手,中継ぎ,ChangeUp,0.2222222222222222,71975134,Right,MIN_MAR,"Sasaki, Chihaya",54,12,8,6,1.0,127.67133901666669,1664.2670980833334,20.484168666666665,47.20039243333333,250.59686816666667,0.6131560000000001,1.514436138,1.847592698,129.6020215,1843.269854,30.324907600000003,54.52364,273.102844,0.653878296,1.561914072,1.921773144,1.2539105604217706,182.03922121976638,7.588621670984377,4.466512241797462,8.632229067326795,0.019423070923593886,0.024562903943674913,0.03838764884924178,0.9174807661810637,0.8350382269281115,0.4993461024662353,1.084810938132163,1.0948005119922364,0.913558341602896,1.0162505121588656,1.0303199607621085,0.6666666666666666,0.16666666666666666
176,ロッテ,石川　歩,#12,投手,先発,Fastball,0.3158953722334004,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,157,106,70,4.0,141.4018638859873,2143.6186309872614,41.392820892993626,40.02257566751592,226.33187586624203,0.779053268789809,1.6387200027515922,1.8708941030828028,145.7917629,2371.330918,58.5331316,50.9274318,249.141057,0.832436232,1.690487856,1.964408568,1.9240816543574624,83.70185012776534,8.03074148322033,5.743349107862377,8.692695791747768,0.023370407098034434,0.018861557832404445,0.039180999488038624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6751592356687898,0.05714285714285714
177,ロッテ,石川　歩,#12,投手,先発,Sinker,0.16096579476861167,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,80,58,38,8.0,135.6762419775,1912.1891966249998,28.2009484875,47.1049899275,241.99604675,0.7837751406000001,1.6406775924,1.8529790982,144.1777218,2243.915121,42.976419,58.976133,256.644028,0.825508128,1.681365192,1.939628328,6.220563445121521,216.02075313620384,5.81373237144946,4.983157708627832,7.311855684571649,0.022082066196524995,0.01665507035228831,0.04623065780101524,0.9595081581590476,0.8920379628088626,0.6813004738286258,1.1769604814747712,1.0692088589987883,1.0060610384416024,1.0011945845813324,0.9904243618848961,0.725,0.21052631578947367
178,ロッテ,石川　歩,#12,投手,先発,Cutter,0.1448692152917505,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,72,51,40,7.0,131.6140888125,2359.5405307222222,21.403518844444445,-4.727688947222222,164.39650534722222,0.7871926936666668,1.6341079840000001,1.7980616820000002,136.5677348,2890.084647,42.20972,8.4760054,203.066569,0.8307903120000001,1.683008064,1.901049792,3.5017139922224088,88.2719862824234,10.552111779337942,7.828254568246696,26.16221034971751,0.01984159164005805,0.019649056503870905,0.046853562724467224,0.9307804380755602,1.1007277584798356,0.5170828753076677,-0.11812555459941129,0.7263515345243616,1.0104478412490352,0.99718559684153,0.9610707944598299,0.7083333333333334,0.175
179,ロッテ,石川　歩,#12,投手,先発,Slider,0.002012072434607646,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,1,0,0,0.0,128.7985671,2296.889566,16.599408,-12.7807974,136.06298,0.8235574080000001,1.620597216,1.778718312,128.7985671,2296.889566,16.599408,-12.7807974,136.06298,0.8235574080000001,1.620597216,1.778718312,,,,,,,,,0.9108689486855042,1.0715010276534815,0.4010214245342652,-0.31933970232639114,0.6011657857703204,1.057125925778252,0.9889408887905425,0.9507316897675191,0.0,
180,ロッテ,石川　歩,#12,投手,先発,Curveball,0.09859154929577464,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,49,23,12,3.0,108.97188925714286,2885.978112367347,-54.67842500816328,-35.857802559183675,30.540033224489797,0.7282146617142857,1.6683460643265309,1.8398517991836734,112.3285408,3034.610896,-43.984926,-23.5832142,39.864178,0.78914244,1.6932798240000002,1.961223408,1.769207226286195,64.89394893766188,4.296673602638268,5.698170047553595,4.387826067911342,0.02147582419377454,0.015652334830027276,0.06501923461423836,0.7706538390823985,1.3463113590490607,-1.3209639698032383,-0.8959394032275498,0.13493474177070133,0.9347430925301211,1.018078781930527,0.983407770729525,0.46938775510204084,0.25
181,ロッテ,石川　歩,#12,投手,先発,ChangeUp,0.2515090543259557,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,125,82,67,18.0,128.8737226728,1624.2907088800002,25.900396052799998,48.91386305600001,245.35776296000003,0.78892347168,1.637598009024,1.904785835328,139.1868023,2093.97082,40.6914096,59.856243,257.602727,0.8403092160000001,1.685931096,2.021168424,2.106741647880171,83.99657902194402,4.404489025902907,3.8270202410457643,4.720875264889737,0.02158235348636699,0.019074367924832615,0.04238976739545113,0.9114004520952512,0.7577330619355177,0.6257219366555431,1.222156801260061,1.0840618981349404,1.0126694839564996,0.9993153231023554,1.0181152595378602,0.656,0.26865671641791045
182,ロッテ,石川　歩,#12,投手,先発,Other,0.026156941649899398,41145139,Right,CHI_MAR,"Ishikawa, Ayumu",497,13,10,8,1.0,139.9256313,2105.905367076923,34.215120799999994,45.543046015384604,235.3892643076923,0.7753865815384615,1.663507428923077,1.8247963347692309,143.3416971,2216.699961,45.199325400000006,57.5929252,244.206739,0.798673536,1.6965930000000002,1.869573096,1.4225582141501718,67.06057484979046,4.1071062193797765,6.2367032533277635,4.667035846925033,0.017861970184486115,0.019833396380870557,0.020726611028676793,0.9895600203178538,0.9824067288065279,0.8265955318302897,1.1379339099444652,1.040018174226608,0.9952934062428833,1.0151260899542716,0.9753605678495574,0.7692307692307693,0.125
183,ロッテ,小島　和哉,#14,投手,先発,Fastball,0.4827586206896552,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,210,137,89,3.0,144.20653014444446,2247.83928084466,47.93239190434783,-32.088941894685995,144.75183324637683,-0.680818552,1.5723909462028989,1.9213334663188406,147.8330658,2388.333204,70.4982334,-15.7507178,161.175294,-0.622230912,1.648529088,2.05630272,1.6242134202758676,70.78370500457261,6.536284455363382,9.165162832753483,6.952620040612737,0.022893787284172327,0.03128610325008956,0.0582769963462733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6523809523809524,0.033707865168539325
184,ロッテ,小島　和哉,#14,投手,先発,Sinker,0.04827586206896552,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,21,14,11,2.0,143.32420023333333,2156.914038857143,37.59792182857142,-39.39889552380952,132.2785310952381,-0.6882241760000001,1.5673866834285712,1.9004072445714284,145.2046603,2356.619122,48.2175312,-14.3206978,158.660283,-0.65512188,1.6377269760000002,1.958650896,1.0326515589783822,68.1504747182709,5.295460234265642,11.592995448805242,9.688528700241283,0.021515330586139303,0.04129087899326983,0.04928182914854219,0.9938814843528421,0.9595499363489411,0.7843948598183978,1.227802887770945,0.9138297465987295,1.0108775296710777,0.9968174182213322,0.9891084904758851,0.6666666666666666,0.18181818181818182
185,ロッテ,小島　和哉,#14,投手,先発,Cutter,0.0896551724137931,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,39,23,19,6.0,134.13617945897437,2289.9242437948715,22.868349435897436,4.957291297435897,197.1519781025641,-0.6940391347692308,1.574119905230769,1.717861787692308,138.07005800000002,2522.884234,37.0395246,29.357726400000004,268.637498,-0.6404579520000001,1.640009928,1.86441588,1.9686663492150056,222.7821349017487,7.800523132838292,11.577321101780084,32.66964375889423,0.027888553716397514,0.03567675758861649,0.07012657203707803,0.9301671659710339,1.0187224074731878,0.4770959371594202,-0.15448596945656337,1.361999870267611,1.0194186582172204,1.0010995732531056,0.8940987172745332,0.5897435897435898,0.3157894736842105
186,ロッテ,小島　和哉,#14,投手,先発,Slider,0.1310344827586207,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,57,32,21,5.0,128.6902917754386,2185.9610731250004,-6.605340852631579,29.543444515789478,267.7419317894737,-0.6533729696842107,1.605835698526316,1.743279429894737,145.751529,2461.667197,44.418631,82.30313740000001,326.490851,-0.5678149680000001,1.672129752,1.962787032,5.9996664517757825,200.15559696590122,23.740104104303832,23.615106431201877,51.635657633858756,0.038928775813460145,0.03621938397934814,0.06942142882100819,0.8924026647512839,0.9724721388014859,-0.1378053668970445,-0.9206736891714694,1.8496617679014808,0.9596873759753402,1.0212699980270057,0.9073278847501447,0.5614035087719298,0.23809523809523808
187,ロッテ,小島　和哉,#14,投手,先発,Curveball,0.08275862068965517,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,36,22,10,2.0,121.40519084166671,2040.397296222222,-35.528535044444446,53.372436505555555,307.9754652777778,-0.6231558953333334,1.6130137919999998,1.7162050173333334,125.67048200000002,2287.875129,-2.903093,83.4647556,328.707094,-0.585008736,1.6607149920000002,1.861956144,2.095160729373016,137.5955996412946,12.410902307168584,15.120997647404778,10.188262790837449,0.020412214961991915,0.024018346536094377,0.059297411301596055,0.8418841415854137,0.9077149392351179,-0.7412218258447006,-1.6632657032045721,2.1276101198219988,0.9153039286352076,1.0258350799431906,0.8932364149267015,0.6111111111111112,0.2
188,ロッテ,小島　和哉,#14,投手,先発,Splitter,0.07816091954022988,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,34,15,15,5.0,133.30650033235295,1797.6473989411766,33.27394845294118,-61.3116854117647,115.04912923529412,-0.6571981955294118,1.595301953647059,1.7634395844705881,136.2374594,1926.316126,50.4070366,-41.9520116,129.79724,-0.602202504,1.6573560960000002,1.866326976,1.3694795894166898,89.84801003281918,8.144353900956865,11.988392529702914,6.345601559897391,0.027550019728461324,0.03210536151812234,0.05031954016883775,0.9244137571220007,0.7997223886334449,0.6941850204208769,1.9106795609835319,0.7948025710974809,0.9653059447319701,1.0145708085508167,0.9178206778697465,0.4411764705882353,0.3333333333333333
189,ロッテ,小島　和哉,#14,投手,先発,ChangeUp,0.08735632183908046,11515138,Left,CHI_MAR,"Ojima, Kazuya",435,38,20,18,6.0,133.6177072263158,1750.8625043421052,31.509187947368417,-45.400523478947356,121.58786486842105,-0.663605506736842,1.604648796631579,1.7679952073684215,137.6697154,2037.643156,54.6276276,-34.4808302,137.619218,-0.628601232,1.659364728,1.866768936,1.7471980338214352,140.0701026345509,6.622549973978621,6.708538972796858,6.115723256176806,0.021657645835078516,0.02752149489502645,0.049282918441160596,0.9265718209326417,0.778909114749606,0.6573673187486038,1.4148339209173422,0.839974611316119,0.9747171324685672,1.0205151590999544,0.9201917513859758,0.5263157894736842,0.3333333333333333
190,ロッテ,美馬　学,#15,投手,先発,Fastball,0.3029197080291971,1605133,Right,MIN_MAR,"Mima, Manabu",274,83,52,34,3.0,143.22534841325302,2277.555943686747,42.5439754313253,29.785680289156627,216.76586314457833,0.7330912990843373,1.5824546541686748,1.702513905253012,146.28952660000002,2487.455204,54.131718,47.4860366,245.562148,0.8059704480000001,1.637870232,1.839653928,2.0446074095534854,92.30349918403343,5.863825076977084,6.954058577494498,8.801356569994597,0.058695684532456154,0.027903312177198547,0.057779742767883537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6265060240963856,0.08823529411764706
191,ロッテ,美馬　学,#15,投手,先発,Sinker,0.032846715328467155,1605133,Right,MIN_MAR,"Mima, Manabu",274,9,4,3,0.0,142.82309105555558,2086.8387832222224,32.81876426666666,39.34789917777779,232.34147222222225,0.7375326879999999,1.5700529093333335,1.6829213653333333,145.2703161,2217.068099,39.4150088,47.3340176,247.900258,0.786176736,1.61259012,1.7634234480000002,2.2745386821662743,96.21282429808322,5.796507421275442,7.57193343945193,10.06685555050809,0.06921574765451607,0.026964185523751003,0.04535174407690943,0.9971914373946098,0.916262359660942,0.7714080297842142,1.3210340940946128,1.071854529360351,1.0060584389982667,0.9921629698502442,0.9884919941862284,0.4444444444444444,0.0
